id,body,score,created_utc,parent_id
jj5sh2b,Lol that’s such a stupid foul call. Reeves went into klay and then did the side swipe move,10,1683424153.0,t3_13a5us2
jj5svs6,Flop of the game lol,10,1683424350.0,t3_13a5us2
jj5sw97,How is that an offensive foul?,11,1683424357.0,t3_13a5us2
jj5swmm,Refs keep falling for these Laker flops.  Disgusting.,9,1683424362.0,t3_13a5us2
jj5sxzv,Every single grift works for the Lakers lol,11,1683424379.0,t3_13a5us2
jj5symz,lmao that’s not a foul on klay,9,1683424387.0,t3_13a5us2
jj5szmu,just give the lakers the W ref,11,1683424400.0,t3_13a5us2
jj5szs5,Look how they massacred the sport of basketball.,10,1683424401.0,t3_13a5us2
jj5t01i,nah nah nah this is an unwatchable product - i'm out,10,1683424405.0,t3_13a5us2
jj5t0g4,why can’t nba pass nfl in ratings,10,1683424410.0,t3_13a5us2
jj5t0xx,That’s never called a pushoff in a playoff game lmao,11,1683424417.0,t3_13a5us2
jj5t37j,Shameless referring going on.,10,1683424447.0,t3_13a5us2
jj5t497,BRO HOW WAS THAT 3 SECONDS,10,1683424461.0,t3_13a5us2
jj5t80v,isnt he stepped just outside before the call,10,1683424510.0,t3_13a5us2
jj5tavq,Lakers being up 11 rather than down 11 at the half seems like the wrong score lol.,10,1683424546.0,t3_13a5us2
jj5tcah,League should be embarrassed for that product they put out in the second quarter.,10,1683424563.0,t3_13a5us2
jj5tg9h,"Is it weird that I know the Lakers ended that quarter on a 30-8 run but GSW still feels like the better team, when both sides are doing what they are capable of?

Don’t even know if GSW wins this game or the series, but they feel like a hair’s breadth better",11,1683424615.0,t3_13a5us2
jj5th6s,Ref fans eating rn. And here I was worried it was gonna be a slow night for us,9,1683424627.0,t3_13a5us2
jj5tuh2,This comment section is a bizarre echo chamber lol,9,1683424801.0,t3_13a5us2
jj5tvkw,Honestly though players from all teams bitch to the refs way too fucking much. Give coaches 1 challenge per game + they get it back for every successful challenge. Start making players bitching at the refs instant techs. Make flops instant techs. Let’s get back to watching quarters that don’t take 75 minutes,10,1683424816.0,t3_13a5us2
jj5vnmu,"Wow, how is that not a charge",10,1683425703.0,t3_13a5us2
jj5vqwl,"Looked like his feet were set

Bron was cha-cha slide moonwalking last game and they called that a charge so who tf even knows lol",10,1683425750.0,t3_13a5us2
jj5vt8a,Looks like a charge to me.,11,1683425782.0,t3_13a5us2
jj5wp1f,[deleted],10,1683426236.0,t3_13a5us2
jj5wu6e,What are you even supposed to do lmao,9,1683426311.0,t3_13a5us2
jj5ww2v,I want the Lakers to win this series but this shit is rigged,10,1683426338.0,t3_13a5us2
jj5x45g,WIGGINS JUST KILT AD,10,1683426451.0,t3_13a5us2
jj5x6mi,Well that wasn’t very Canadian of Wiggins,10,1683426485.0,t3_13a5us2
jj5x8kn,#POSTER,10,1683426512.0,t3_13a5us2
jj5x8wq,Actually a beautiful sequence of basketball on both def and offense. Great D by AD on steph but even better finish from wiggins.,10,1683426517.0,t3_13a5us2
jj5x9so,"“Andrew Wiggins turning back the hands of time”

He’s 27. He’s young and athletic as fuck.",8,1683426529.0,t3_13a5us2
jj5x9ux,i cant even hate wiggins he doesn’t say shit he just plays hard,9,1683426530.0,t3_13a5us2
jj5x9y3,Got damn that Wiggins dunk was FILTHY 🤢🤢🤢🤢,10,1683426531.0,t3_13a5us2
jj5xc3s,"The crowd goes wild when the Warriors score. 

They’re tired of trying to clap for free throws.",10,1683426561.0,t3_13a5us2
jj5xcwz,"Mark Jackson, wtf are you talking about?? Saying Wiggins is ""turning back the hands of time"" as if he's an old player or some shit lol He's in his 20s and in the middle of his prime",9,1683426571.0,t3_13a5us2
jj5y7l4,"My brothers in christ, LeBron James is 38 years old.",10,1683427009.0,t3_13a5us2
jj5y8yk,BLOCKED BY JAMES,10,1683427032.0,t3_13a5us2
jj5y901,OHHH BLOCKED BY JAMES,10,1683427032.0,t3_13a5us2
jj5yb9m,Did Bron do the spin travel again? Lol,10,1683427063.0,t3_13a5us2
jj5yqog,immaculate stretch from bron. shame schroeder blew the layup,10,1683427275.0,t3_13a5us2
jj5yue4,lebron always has to sit next to hands down America’s Worst Children,11,1683427326.0,t3_13a5us2
jj5yv7q,"Poole - ""It's my time.""",10,1683427337.0,t3_13a5us2
jj5ywpa,How did those two little girls get those seats,10,1683427357.0,t3_13a5us2
jj5yyks,Warriors look defeated right now,11,1683427383.0,t3_13a5us2
jj5yyx2,Flashback to that interview with the kid while Lebron was sitting next to her.,10,1683427388.0,t3_13a5us2
jj5z27r,Davis got blasted for coming out weak after a big game but you won’t hear much about Klay I bet. He’s been invisible,11,1683427434.0,t3_13a5us2
jj60024,"Just a repeat of game 1 , attack the paint lakers will win lol",11,1683427916.0,t3_13a5us2
jj604fp,Just get the boys some rest. Let's start focusing on game 4,10,1683427978.0,t3_13a5us2
jj60f7b,where’s the mf that said this would be a warriors gentleman sweep,9,1683428131.0,t3_13a5us2
jj61q7s,Let Rui and Lonnie cook,11,1683428803.0,t3_13a5us2
jj61rlj,"Will AD show up in back to back games? I hope so, game 4 will be a bloodbath with the Warriors playing with their backs against the wall",11,1683428823.0,t3_13a5us2
jj61s2z,Lonnie is really a skywalker - bro hovers when he hits his jumper,10,1683428831.0,t3_13a5us2
jj622hw,LeBron mentally preparing himself for AD's bad Game 4,9,1683428983.0,t3_13a5us2
jj62bqd,“Fuck me hard or don’t fuck me at all” - Jeff Van Gundy,10,1683429121.0,t3_13a5us2
jj62ejm,lol wtf jvg. you really think it makes no difference to bron playing 20 fewer minutes?,11,1683429163.0,t3_13a5us2
jj62ifl,JVG rambling HARD here,9,1683429219.0,t3_13a5us2
jj62jmi,Acting like every minute saved isn't important for a 38 year old athlete is fucking crazy.,11,1683429236.0,t3_13a5us2
jj62kif,JVG: “I think it would actually *help* LeBron to break both legs before the next game”,11,1683429249.0,t3_13a5us2
jj62lvk,"“More minutes helps him”

- a fucking moron",9,1683429269.0,t3_13a5us2
jj62m3u,"JVG: ""I know he's puking up blood, but it's just a mentality.  This young dude sneezed and he's fine, but this 40 year old is vomiting blood and everybody's acting like that's a problem.  They're probably gonna blame the fact he's played for 3 hours straight.""",11,1683429272.0,t3_13a5us2
jj62o06,Is JVG the one who thought Lakers should trade LBJ? lol,9,1683429300.0,t3_13a5us2
jj62om8,Can someone tell me if these two motherfuckers will be talking over the next game too? Might as well start getting used to the portuguese dude,9,1683429310.0,t3_13a5us2
jj62p4r,HOLY FUCK GARBAGE TIME IS FUN,11,1683429317.0,t3_13a5us2
jj62phi,I feel so bad that breen has to endure these chucklefucks throughout the playoffs.,10,1683429322.0,t3_13a5us2
jj62qwp,More minutes= higher chance of an injury. Even if its minor. van gundy and mark jackson just stubborn.,11,1683429344.0,t3_13a5us2
jj62rbc,Warriors are the weirdest team I can remember watching. Unstoppable and then the next moment dreadful,9,1683429350.0,t3_13a5us2
jj62ty8,Dude does jvg want to fight? The fuck is wrong with him,9,1683429389.0,t3_13a5us2
jj62uuu,30 point blowout> 27 point blowout,10,1683429402.0,t3_13a5us2
jj62vub,[deleted],10,1683429416.0,t3_13a5us2
jj6387v,AD likes odd numbers more than the 2000s spurs,10,1683429599.0,t3_13a5us2
jj5susy,So they call that a push off but the AD push off gets reverted on a challenge,25,1683424337.0,t3_13a5us2
jj5t0lq,Every other possession is Lakers freethrows..free-throw... man the refs ruin the sport,27,1683424413.0,t3_13a5us2
jj5t1rf,bro this game is so fucking boring. It's just free throw after free throw.,24,1683424428.0,t3_13a5us2
jj5t301,Refs soft af,27,1683424444.0,t3_13a5us2
jj5t5hn,this is one of the most unwatchable quarters I've seen in recent memory,25,1683424477.0,t3_13a5us2
jj5t6ro,"thank you refs, I wasn't familiar with your game",27,1683424493.0,t3_13a5us2
jj5t934,I just watched the Lakers shoot free throws for 5 minutes straight,26,1683424523.0,t3_13a5us2
jj5tf23,I just checked in here to see if I’ve lost touch or if this whistle is soft and controlling AF but maybe I’m not actually crazy and this is borderline unwatchable,24,1683424599.0,t3_13a5us2
jj6aw2n,"Warriors won Game 2 with 127 points to give LeBron James his 127th playoff loss. The Lakers win this game with 127 points. 

Lakers will probably win in 6.",28,1683434109.0,t3_13a5us2
jj5t0oq,Refs are doing everything they can to give the Lakers free throws. This shit is obnoxious.,17,1683424414.0,t3_13a5us2
jj5t19a,Refs back to save the Lakers,19,1683424421.0,t3_13a5us2
jj5t55e,"Omg. I don’t care either way on these calls, but it is completely ruining the watchability of this second quarter.",18,1683424472.0,t3_13a5us2
jj5t79j,He literally stepped out of the paint twice and they still call 3 seconds lol,19,1683424500.0,t3_13a5us2
jj5t9om,Ref fans eating tonight,19,1683424531.0,t3_13a5us2
jj5te4y,"#I don’t have any team to root for, but the refs tonight are just outstanding horrible",21,1683424587.0,t3_13a5us2
jj5tf30,"I feel like it was pretty fine until like 5 minutes ago, then some of those calls were kinda whack. Warriors definitely not helping themselves with the reactions though.",17,1683424599.0,t3_13a5us2
jj5thrt,"Refs definitely got money on Lakers.

Warriors aren’t playing well but the officiating def seems biased.",19,1683424635.0,t3_13a5us2
jj5tj3d,"Refs came out with a purpose today. 

Theyre coming for the records today.",20,1683424652.0,t3_13a5us2
jj5tt17,Refs with an all time performance for the lakeshow,18,1683424781.0,t3_13a5us2
jj5u6l4,Ugliest 30-8 run I’ve ever seen lol,19,1683424967.0,t3_13a5us2
jj5ux6r,These threads will have zero comments after the league implements AI reffing sponsored by FanDuel in 10 years,19,1683425328.0,t3_13a5us2
jj5xi5c,"Ignoring any bias, this is not a quality NBA product at the moment. Either call everything both ways or call nothing and let them play.",22,1683426645.0,t3_13a5us2
jj5z46v,That quarter did not have  a whole lot to do with the refs. Warriors are just plain playing like crap.,17,1683427462.0,t3_13a5us2
jj60qin,"When my team gets more FTs than the other team it means my team is better at drawing fouls.

When the other team gets more FTs than my team it means the game is RIGGED.",19,1683428295.0,t3_13a5us2
jj5jzud,"“Lots of sunglasses inside here tonight”

Lol

Edit: typo",8,1683420046.0,t3_13a5us2
jj5l5ok,in what world is this a flagrant and i’m literally the biggest draymond hater in new york lmao,9,1683420607.0,t3_13a5us2
jj5loqo,Dlo must’ve heard Bronny is coming for his job,8,1683420853.0,t3_13a5us2
jj5lpp3,D'Lo has scored almost all the points and Warriors have scored most of their points because of bad defense by D'Lo.,9,1683420865.0,t3_13a5us2
jj5lq09,‘Former Warrior’ lmao I honestly completely forgot D’Lo was on the Warriors,8,1683420869.0,t3_13a5us2
jj5malk,Where was the foul tho,10,1683421150.0,t3_13a5us2
jj5mcn5,Where was the foul???,10,1683421178.0,t3_13a5us2
jj5mcwb,Why is the whistle so late,10,1683421181.0,t3_13a5us2
jj5mfkw,I love when the refs wait to see if the shot goes in before calling a foul,9,1683421218.0,t3_13a5us2
jj5mgo3,My friend and I play this game where we take a shot every time AD hits the floor. We’re also raging alcoholics,9,1683421233.0,t3_13a5us2
jj5ns8k,"LeBron and Poole are the worst defensive matchup for each other.

Bron can't match Poole's speed.

Poole can't match Bron's...anything.",8,1683421880.0,t3_13a5us2
jj5nyps,Lakers look like they’ve never played together before,9,1683421968.0,t3_13a5us2
jj5oq58,I know that Steph doesnr shoot 100% from 3 but every time he takes a 3 I 1000% believe that it’s going in,9,1683422341.0,t3_13a5us2
jj5p0me,Is Lebron hurt or something? This is weird.,9,1683422479.0,t3_13a5us2
jj5p1q8,lebron saw what AD did last game and said lemme do u one better,8,1683422493.0,t3_13a5us2
jj5p3zz,"The baby is asleep and my wife told me to not have another beer so I’ll probably have another one

Swipe up for more bad marriage tips",9,1683422522.0,t3_13a5us2
jj5psuf,It's crazy every single screen Reaves literally wraps his arm around curry. I know curry gets roughed up off ball with no calls but come on.,10,1683422847.0,t3_13a5us2
jj5q0q5,got the new white men cant jump looks awful,8,1683422955.0,t3_13a5us2
jj5qasv,#I lost my seat,9,1683423095.0,t3_13a5us2
jj5qmel,[deleted],11,1683423256.0,t3_13a5us2
jj5qmsw,That’s a dirty play imo,9,1683423261.0,t3_13a5us2
jj5qu2c,"And the one where Schroder grabbed Green's knee and twisted it was just a regular foul? Fuck all the way off, refs",10,1683423356.0,t3_13a5us2
jj5rba1,If you see that as anything but a block you’re being biased. That’s not a hard call.,9,1683423584.0,t3_13a5us2
jj5suru,Lebron clears out with his free arm every drive and never gets called for an offensive foul.,10,1683424337.0,t3_13a5us2
jj5swjp,These refs are insufferable,9,1683424361.0,t3_13a5us2
jj5swl7,Games gone.  Lol at these refs.,9,1683424361.0,t3_13a5us2
jj5sxm0,Lakers flopping all over the place.,9,1683424374.0,t3_13a5us2
jj5syja,This officiating is dumb,10,1683424386.0,t3_13a5us2
jj5sypm,"Everything in the NBA is so extra now - every foul is now a take foil, has to be reviewed for flagrants, challenges. Ruining the game IMO - absolutely no flow, it’s basically football now",10,1683424388.0,t3_13a5us2
jj5szr9,The refs are absolutely making this so unwatchable,9,1683424401.0,t3_13a5us2
jj5szri,"Guys Adam Silver is salivating or whatever lizards do when excited at this series 

We are definitely getting 7 games",9,1683424401.0,t3_13a5us2
jj5szsu,These refs are ridiculous Jesus the game is nearly unwatchable,9,1683424402.0,t3_13a5us2
jj5szz1,HOW MUCH GOD DAMN FOULS REF? LAKERS ALREADY HAVE THE MOMENTUM WHAT MORE DO YOU WANT?,9,1683424404.0,t3_13a5us2
jj5t020,Refs coming in clutch for the Lakers 🙏,8,1683424405.0,t3_13a5us2
jj5t064,If that's a foul the Jazz should have a ring,8,1683424407.0,t3_13a5us2
jj5t0qi,lmao pussy ass refs,8,1683424415.0,t3_13a5us2
jj5t199,refs are starting to cook,9,1683424421.0,t3_13a5us2
jj5t45w,Can’t wait for the random ass stat on Twitter “First game where two teammates sharing the same last name both received a technical foul.”,10,1683424460.0,t3_13a5us2
jj5t48d,I have no idea what's happening anymore. Not sure this is basketball.,10,1683424460.0,t3_13a5us2
jj5t5g6,This is insane 🦓,7,1683424476.0,t3_13a5us2
jj5t9b8,Mark Jackson shouldn't be allowed to call Warriors games. He's clearly till salty and can't let that shit go.,9,1683424526.0,t3_13a5us2
jj5td33,Bro these fucking refs cant catch a break,9,1683424574.0,t3_13a5us2
jj5th6l,Like 2 actual made baskets over the last 20 minutes what even is this why is the NBA the worst playoff sport sometimes..,9,1683424627.0,t3_13a5us2
jj5tnr0,The refs are inevitable.,9,1683424712.0,t3_13a5us2
jj5txez,[deleted],10,1683424841.0,t3_13a5us2
jj5un4a,With ADs 1 shit game followed by 1 great game consistency. He should be the sponsor for icyhot,10,1683425192.0,t3_13a5us2
jj5uqtb,Warriors can easily go on a 22-2 run on hard-mode with zero FTA,8,1683425241.0,t3_13a5us2
jj5uz5p,The tone in this thread changed a lot since the first quarter lol.,9,1683425354.0,t3_13a5us2
jj5vojd,That's a charge,9,1683425716.0,t3_13a5us2
jj5volq,That’s a charge,9,1683425717.0,t3_13a5us2
jj5vsq7,That’s a charge,9,1683425774.0,t3_13a5us2
jj5w3cd,Kerr challenged just because Dray is hot. These type of calls are normally a waste it’s so close you never know,8,1683425926.0,t3_13a5us2
jj5w43x,Adam Silver in his bag tonight. Lmfao,11,1683425936.0,t3_13a5us2
jj5wqm9,Ok even I gotta agree thats bs I thought we weren't calling those kinds of fouls anymore,10,1683426258.0,t3_13a5us2
jj5wue0,Oh my fucking god,9,1683426314.0,t3_13a5us2
jj5wwab,Jesus Christ are the Lakers gonna shoot FTs every fucking possession down lmao,9,1683426341.0,t3_13a5us2
jj5wwf4,AD just plowing through again,10,1683426343.0,t3_13a5us2
jj5x7ot,great defense but damn what a dunk Wiggins.,10,1683426500.0,t3_13a5us2
jj5x90c,Andrew Wiggins is 28 years old mark,8,1683426518.0,t3_13a5us2
jj5x9wu,"""Wiggins turning back the hand of time""

....is Wiggins now considered old lol?",9,1683426531.0,t3_13a5us2
jj5xab1,Mark jackson talkin like wiggins is 35 or something lol turning back the time,10,1683426536.0,t3_13a5us2
jj5xco1,LeButterfingers just gave golden state all the momentum.,8,1683426568.0,t3_13a5us2
jj5xdey,so much ref stoppage nowadays sometimes I forget what we really watch these games for,9,1683426578.0,t3_13a5us2
jj5xfyh,"Andrew Wiggins, the Warriors’ youngest starter is… ”turning back the clock?” Huh???",9,1683426614.0,t3_13a5us2
jj5y8us,LeBron just fucking ripped that shit,8,1683427030.0,t3_13a5us2
jj5y9am,Poole is horrible,8,1683427036.0,t3_13a5us2
jj5yifn,I can’t believe I’m rooting for the freaking Lakers again lol. I’ll just say I’m rooting for Bron haha,9,1683427161.0,t3_13a5us2
jj5yp6e,Best individual defense since Duncan in the 2003 finals. He's incredible.,9,1683427254.0,t3_13a5us2
jj5yrhw,"I wonder if I can convince Kerr to put me in, instead of Poole.",9,1683427286.0,t3_13a5us2
jj5yrnv,HAHAHAHAHA JORDAN POOLE SAME SHIT,9,1683427288.0,t3_13a5us2
jj5yszh,Seeing the earlier posts in this thread about LeBron are hilarious lmao,9,1683427306.0,t3_13a5us2
jj5yszi,you have steph on the floor poole.. YOU HAVE STEPH ON THE FLOOR POOLE,8,1683427306.0,t3_13a5us2
jj5yt30,Lmao Poole you fucking bum,9,1683427308.0,t3_13a5us2
jj5yu3f,Who is that little kid next to LeBron hahaha,9,1683427321.0,t3_13a5us2
jj5yz5d,Jordan Poole should thank Draymond for punching him cause he wouldn't have gotten paid without it,10,1683427391.0,t3_13a5us2
jj5zags,35 ft’s to 8 is crazy. No matter how you look at it,8,1683427550.0,t3_13a5us2
jj5zeuv,Every time I look up AD is on the ground,10,1683427612.0,t3_13a5us2
jj5zk0r,these 40 ft games r so annoying to watch,8,1683427686.0,t3_13a5us2
jj5zks2,Didn’t know the refs were responsible for a 24 pt deficit,10,1683427697.0,t3_13a5us2
jj5zrgu,Schroder gets a tech for what Draymond does almost every time he's called for a foul,9,1683427794.0,t3_13a5us2
jj5zwbn,"Schroder is like the perfect backup pg

He's like if jordan poole could play basketball",10,1683427862.0,t3_13a5us2
jj602ab,Warriors cant hit shit,10,1683427948.0,t3_13a5us2
jj604qk,Lakers and Warriors trading blowouts lmao,10,1683427982.0,t3_13a5us2
jj60gi0,Give AD some respect he’s a big reason why the warriors don’t get foul calls. They’re too scared to attack him at the rim,8,1683428150.0,t3_13a5us2
jj60moq,"GSW fans overreacting. 

AD's bad game upcoming and Adam Silver will bequeath some GSW generosity in G4.",9,1683428238.0,t3_13a5us2
jj610zr,"This thread is exactly how I imagined this series would be, I wasn’t disappointed.",9,1683428443.0,t3_13a5us2
jj611um,Dam odd numbered playoffs AD is really a thing,8,1683428455.0,t3_13a5us2
jj61m3c,Can Klay go 8-24 for Kobe?,7,1683428743.0,t3_13a5us2
jj61q26,Rui >>> Poole.,9,1683428801.0,t3_13a5us2
jj61q61,Holy shit Poole aint done with his lowlights,9,1683428803.0,t3_13a5us2
jj61rf0,"Remind me, how much is Poole about to make?",9,1683428821.0,t3_13a5us2
jj61sxh,Jordan Poole not even the best players against the reserves. $128M is tuff,9,1683428843.0,t3_13a5us2
jj627ae,Fuck it at this point let bronny suit up he’ll drop 12 on that warriors defense,10,1683429055.0,t3_13a5us2
jj62aey,Suns could use these Lakers 3rd stringers,10,1683429102.0,t3_13a5us2
jj62dkm,JVG cmon man,10,1683429149.0,t3_13a5us2
jj62dyo,How does he agree with Jeff Lebron is fucking 38,8,1683429154.0,t3_13a5us2
jj62f5u,"Only warriors fans could see their team shoot 31/36/67 splits in a 30pt blowout loss and say, ""I think the refs did this shit.""",9,1683429172.0,t3_13a5us2
jj62hqj,"i hate JVG and mark jackson ""what about 37, 36, 35"" say more ages",9,1683429209.0,t3_13a5us2
jj62iiv,JVG saying pure nonsense lol,9,1683429220.0,t3_13a5us2
jj62ild,JVG is acting like it’s easy in any national level sport league at 38🗿.,9,1683429221.0,t3_13a5us2
jj62it3,It’ll be a glorious day when JVG retires,9,1683429224.0,t3_13a5us2
jj62kwc,JVG garbage time disaster class,10,1683429255.0,t3_13a5us2
jj62mjy,Van Gundy is tripping for thinking that an extra quarter of rest won’t make at least a little bit of a difference for the next game,9,1683429278.0,t3_13a5us2
jj62mxz,"As someone who doesn't watch nba and is from the uk what is this commentator saying, of-course minutes on the bench would have an impact on a game in 2 days no? Seems common sense",10,1683429284.0,t3_13a5us2
jj62njp,"I agree with Mike btw, 38 years is in nba is older you fucking jeff",9,1683429294.0,t3_13a5us2
jj62nz6,This blowout  is so boring that the old farts commentators fighting about Lebron's conditioning is more entertaining.,9,1683429300.0,t3_13a5us2
jj62sp1,My wifi went down at halftime. I came back to a 30 point Laker lead. Maybe I should not watch the 2nd half next game as well.,9,1683429371.0,t3_13a5us2
jj62wkr,Kuminga really went for a final score....wow,7,1683429427.0,t3_13a5us2
jj6368f,J Poole you are now Shanghai Sharks!,8,1683429570.0,t3_13a5us2
jj5mfb0,AD picks a new body part to hold every time he falls down.,37,1683421215.0,t3_13a5us2
jj60ax3,Not gonna win a lot of games where you turn it over 17 times and the Lakers shoot 43% from deep.,18,1683428068.0,t3_13a5us2
jj5ttk5,Refs got that mamba mentality with the whistle tonight.,29,1683424788.0,t3_13a5us2
jj5nwfe,Warriors gonna fuck around and advance to the Finals again,17,1683421937.0,t3_13a5us2
jj5t55t,This might be the worst game I think I’ve ever watched,17,1683424472.0,t3_13a5us2
jj5tf52,I'm convinced y'all don't like ball and just wanna complain  mostly,17,1683424600.0,t3_13a5us2
jj5vrlf,JVG is a generational hater lmao. “I think it’s a block”,16,1683425759.0,t3_13a5us2
jj5x7gm,"Legitimately garbage product, 

Refs really fucked this one man. That has not been a foul this entire playoffs.

Ah well",16,1683426497.0,t3_13a5us2
jj5yoza,How are 2 bored 15 year olds sitting court side next to LeBron haha,14,1683427251.0,t3_13a5us2
jj5i3rt,"Here for the sound, well-reasoned discussion and good-natured, friendly conversation",7,1683419092.0,t3_13a5us2
jj5kzxr,What is it with this generation of big men and crying on the floor 20 times a night. It's embarrassing,10,1683420537.0,t3_13a5us2
jj5l0vq,"Just a hard playoff foul, nothing to go to the replay monitors for",9,1683420550.0,t3_13a5us2
jj5l1es,That’s not a flagrant…,8,1683420558.0,t3_13a5us2
jj5l20i,"Nah, 100% basketball play",7,1683420565.0,t3_13a5us2
jj5l2k1,come on that's not a flagrant and the review is stupid,8,1683420571.0,t3_13a5us2
jj5l456,AD soft,8,1683420588.0,t3_13a5us2
jj5l518,What are the refs reviewing? It was clearly green who committed the foul.,8,1683420599.0,t3_13a5us2
jj5l5zn,People really asking for a flag on this I’m dead lmao,8,1683420610.0,t3_13a5us2
jj5l60v,Give AD an Oscar,8,1683420611.0,t3_13a5us2
jj5l62m,Lmao why are they reviewing this for flagrant lmao.,9,1683420611.0,t3_13a5us2
jj5l72b,"common foul, but people in this thread saying flop have never touched a basketball in their lives",8,1683420623.0,t3_13a5us2
jj5lphn,We gotta get Reaves going. He’s looking deflated on his misses now.,9,1683420863.0,t3_13a5us2
jj5m8vx,Curry runs faster while dribbling than Reaves gets back on defense. lmao,9,1683421126.0,t3_13a5us2
jj5md7j,"Someone goes to the hole 

**Its been 84 years**

Refs blow the whistle",8,1683421186.0,t3_13a5us2
jj5me9y,Thats not a foul,8,1683421200.0,t3_13a5us2
jj5mf48,I’ve seen the refs wait to see the ball go in before calling the foul in other games but I feel like it’s been especially egregious in this playoffs,9,1683421212.0,t3_13a5us2
jj5mfg7,These wack ass tv timeouts,8,1683421217.0,t3_13a5us2
jj5mfvs,It's shame. A big man initiates contact and then fall down. It happens repeatedly.,8,1683421223.0,t3_13a5us2
jj5mkjc,Tv timeouts between two FTs is weird as fuck. ABC ad sales icing AD,7,1683421286.0,t3_13a5us2
jj5ncw8,fuck all yall that said klay was washed up,9,1683421671.0,t3_13a5us2
jj5nlqy,at this rate Kobe bout to text Klay,8,1683421792.0,t3_13a5us2
jj5nsze,Lakers just giving the dubs open 3s and hoping they miss. That is not the way.,9,1683421890.0,t3_13a5us2
jj5ntr7,18-4 run lmao,9,1683421901.0,t3_13a5us2
jj5nwdd,Thank god Lebron was out there putting up so many shots at noon today,7,1683421937.0,t3_13a5us2
jj5nypw,LeBron hasn’t taken a single shot in the first quarter? Has that happened before in a playoff game for him?,7,1683421968.0,t3_13a5us2
jj5o109,Why is lebron not shooting the mf warmed up for 5 hours,7,1683421998.0,t3_13a5us2
jj5oyr7,I hate Lebron's body language this game,8,1683422454.0,t3_13a5us2
jj5p8mj,"Wiggins revenge game.

_Kevin Love over me!?_",9,1683422581.0,t3_13a5us2
jj5pu6k,"The officiating seems inconsistent, it’s not bad but some fouls are head scratchers",8,1683422866.0,t3_13a5us2
jj5pu71,Garbage,8,1683422866.0,t3_13a5us2
jj5puxe,Sucks seeing LeBron like this,8,1683422876.0,t3_13a5us2
jj5pz0x,I'm not buying the theory from Woj that Lakers punted on game 2 to reduce Bron and AD's minutes after stealing home court advantage. Bron was playing way harder in the first half than he is tonight,7,1683422932.0,t3_13a5us2
jj5q1bf,Okay okay okay we don’t need a fucking remake of white men can’t jump,9,1683422964.0,t3_13a5us2
jj5q298,Why have they remade White men can't jump???? Infact... why have they remade it with fucking Jack Harlow?????,8,1683422977.0,t3_13a5us2
jj5q4by,"Reaves needs to be benched. He can't defend at all.

Offense needs to be initiated by LeBron on every possession.",9,1683423005.0,t3_13a5us2
jj5q5xl,keep force feeding Anthony Davis for the love of god,9,1683423027.0,t3_13a5us2
jj5qoxt,Please Mark Jackson with that try that in my neighborhood.,8,1683423290.0,t3_13a5us2
jj5qp2h,Looked like he tripped on purpose tbh,8,1683423291.0,t3_13a5us2
jj5qpwu,"god i can't stand these 2 idiots.. ""my neighborhood""??? what?  beverly hills?",9,1683423302.0,t3_13a5us2
jj5qrgd,Schroeder tho?,8,1683423322.0,t3_13a5us2
jj5qs4j,"He didn’t even close his hand lol, not sure I would cal that “grabbing his leg”, definitely a trip though",8,1683423331.0,t3_13a5us2
jj5qt4z,I swear that van gundy always stops the broadcast to debate the literal stupidest things that happen on the court,7,1683423344.0,t3_13a5us2
jj5qwmr,Lol that's a flagrant but Schroeder's wasn't.,8,1683423389.0,t3_13a5us2
